RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Tracking Ratio [%];Category Group;Category Binocular;Index Binocular;Pupil Diameter Right [mm];Point of Regard Binocular X [px];Point of Regard Binocular Y [px];Point of Regard Right X [px];Point of Regard Right Y [px];AOI Name Binocular;Gaze Vector Right X;Gaze Vector Right Y;Gaze Vector Right Z;Video Time [h:m:s:ms];Annotation Name;Annotation Description;Annotation Tags;Mouse Position X [px];Mouse Position Y [px];Scroll Direction X;Scroll Direction Y;Content
224797.9;21:41:05:042;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.7;261.4;730.7;276.4;-;0.0;0.0;1.0;00:00:03:750;-;-;-;-;-;-;-;-
224831.2;21:41:05:076;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;685.6;262.3;735.3;277.8;-;0.0;0.0;1.0;00:00:03:792;-;-;-;-;-;-;-;-
224864.4;21:41:05:109;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.7;260.6;734.1;277.1;-;0.0;0.0;1.0;00:00:03:833;-;-;-;-;-;-;-;-
224897.8;21:41:05:142;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;683.0;260.4;731.8;276.3;-;0.0;0.0;1.0;00:00:03:833;-;-;-;-;-;-;-;-
224931.0;21:41:05:176;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.0;261.5;731.9;276.2;-;0.0;0.0;1.0;00:00:03:875;-;-;-;-;-;-;-;-
224964.2;21:41:05:209;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;685.0;260.2;734.9;275.8;-;0.0;0.0;1.0;00:00:03:917;-;-;-;-;-;-;-;-
224997.6;21:41:05:242;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;683.8;261.5;732.4;277.3;-;0.0;0.0;1.0;00:00:03:958;-;-;-;-;-;-;-;-
225030.7;21:41:05:275;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;684.2;262.1;731.7;277.4;-;0.0;0.0;1.0;00:00:04:000;-;-;-;-;-;-;-;-
225064.2;21:41:05:309;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.7;262.6;732.9;278.6;-;0.0;0.0;1.0;00:00:04:042;-;-;-;-;-;-;-;-
225097.4;21:41:05:342;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.2;262.7;731.1;277.6;-;0.0;0.0;1.0;00:00:04:042;-;-;-;-;-;-;-;-
225130.6;21:41:05:375;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.9;263.1;734.2;277.6;-;0.0;0.0;1.0;00:00:04:083;-;-;-;-;-;-;-;-
225163.8;21:41:05:408;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;683.5;263.2;731.4;278.0;-;0.0;0.0;1.0;00:00:04:125;-;-;-;-;-;-;-;-
225197.2;21:41:05:442;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.0;263.4;731.5;276.8;-;0.0;0.0;1.0;00:00:04:167;-;-;-;-;-;-;-;-
225230.3;21:41:05:475;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.4;264.9;730.7;278.6;-;0.0;0.0;1.0;00:00:04:167;-;-;-;-;-;-;-;-
225263.8;21:41:05:508;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;683.2;265.6;731.2;279.6;-;0.0;0.0;1.0;00:00:04:208;-;-;-;-;-;-;-;-
225297.1;21:41:05:542;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.2;263.6;733.1;278.0;-;0.0;0.0;1.0;00:00:04:250;-;-;-;-;-;-;-;-
225330.3;21:41:05:575;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.7;264.5;732.7;278.6;-;0.0;0.0;1.0;00:00:04:292;-;-;-;-;-;-;-;-
225363.5;21:41:05:608;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.1;263.9;731.6;276.1;-;0.0;0.0;1.0;00:00:04:333;-;-;-;-;-;-;-;-
225396.9;21:41:05:641;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;681.2;263.1;729.1;276.2;-;0.0;0.0;1.0;00:00:04:375;-;-;-;-;-;-;-;-
225430.2;21:41:05:675;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.2;262.3;730.9;275.8;-;0.0;0.0;1.0;00:00:04:375;-;-;-;-;-;-;-;-
225463.4;21:41:05:708;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.7;262.6;732.7;275.8;-;0.0;0.0;1.0;00:00:04:417;-;-;-;-;-;-;-;-
225496.7;21:41:05:741;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.1;261.7;730.9;272.3;-;0.0;0.0;1.0;00:00:04:458;-;-;-;-;-;-;-;-
225529.8;21:41:05:774;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;680.9;263.8;730.1;276.8;-;0.0;0.0;1.0;00:00:04:500;-;-;-;-;-;-;-;-
225563.1;21:41:05:808;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.7;265.5;730.4;278.4;-;0.0;0.0;1.0;00:00:04:542;-;-;-;-;-;-;-;-
225596.5;21:41:05:841;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.2;264.2;729.9;276.5;-;0.0;0.0;1.0;00:00:04:542;-;-;-;-;-;-;-;-
225629.8;21:41:05:874;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.4;264.8;731.4;277.8;-;0.0;0.0;1.0;00:00:04:583;-;-;-;-;-;-;-;-
225662.9;21:41:05:907;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.4;263.7;731.1;276.8;-;0.0;0.0;1.0;00:00:04:625;-;-;-;-;-;-;-;-
225696.2;21:41:05:941;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.7;263.3;731.1;276.4;-;0.0;0.0;1.0;00:00:04:667;-;-;-;-;-;-;-;-
225729.6;21:41:05:974;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;683.7;262.4;733.7;274.8;-;0.0;0.0;1.0;00:00:04:667;-;-;-;-;-;-;-;-
225762.9;21:41:06:007;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;264.4;732.3;278.6;-;0.0;0.0;1.0;00:00:04:667;-;-;-;-;-;-;-;-
225796.0;21:41:06:040;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.0;264.3;731.1;276.2;-;0.0;0.0;1.0;00:00:04:750;-;-;-;-;-;-;-;-
225829.3;21:41:06:074;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.7;264.3;732.6;277.7;-;0.0;0.0;1.0;00:00:04:792;-;-;-;-;-;-;-;-
225862.6;21:41:06:107;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.0;263.8;733.4;276.4;-;0.0;0.0;1.0;00:00:04:833;-;-;-;-;-;-;-;-
225895.8;21:41:06:140;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.9;265.0;732.9;277.8;-;0.0;0.0;1.0;00:00:04:875;-;-;-;-;-;-;-;-
225929.3;21:41:06:174;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;265.4;731.4;278.1;-;0.0;0.0;1.0;00:00:04:875;-;-;-;-;-;-;-;-
225962.4;21:41:06:207;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.7;682.9;264.7;730.8;276.4;-;0.0;0.0;1.0;00:00:04:917;-;-;-;-;-;-;-;-
225995.7;21:41:06:240;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;685.0;264.8;732.5;277.4;-;0.0;0.0;1.0;00:00:04:958;-;-;-;-;-;-;-;-
226028.9;21:41:06:273;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.7;266.0;732.9;278.3;-;0.0;0.0;1.0;00:00:05:000;-;-;-;-;-;-;-;-
226062.2;21:41:06:307;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.7;265.7;732.7;277.9;-;0.0;0.0;1.0;00:00:05:000;-;-;-;-;-;-;-;-
226095.5;21:41:06:340;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.6;265.5;731.5;277.3;-;0.0;0.0;1.0;00:00:05:042;-;-;-;-;-;-;-;-
226128.8;21:41:06:373;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.1;267.8;730.5;279.2;-;0.0;0.0;1.0;00:00:05:083;-;-;-;-;-;-;-;-
226162.0;21:41:06:407;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.6;265.1;733.1;275.1;-;0.0;0.0;1.0;00:00:05:125;-;-;-;-;-;-;-;-
226195.4;21:41:06:440;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;264.9;732.5;277.3;-;0.0;0.0;1.0;00:00:05:125;-;-;-;-;-;-;-;-
226228.6;21:41:06:473;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.4;263.0;732.6;273.9;-;0.0;0.0;1.0;00:00:05:208;-;-;-;-;-;-;-;-
226262.0;21:41:06:507;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;263.2;731.9;274.4;-;0.0;0.0;1.0;00:00:05:208;-;-;-;-;-;-;-;-
226295.3;21:41:06:540;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.0;264.0;730.3;275.6;-;0.0;0.0;1.0;00:00:05:250;-;-;-;-;-;-;-;-
226328.5;21:41:06:573;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.8;262.9;729.7;273.6;-;0.0;0.0;1.0;00:00:05:292;-;-;-;-;-;-;-;-
226361.8;21:41:06:606;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.1;265.1;728.5;273.5;-;0.0;0.0;1.0;00:00:05:292;-;-;-;-;-;-;-;-
226395.0;21:41:06:640;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.1;265.3;730.8;277.8;-;0.0;0.0;1.0;00:00:05:333;-;-;-;-;-;-;-;-
226428.3;21:41:06:673;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.3;265.4;731.1;275.8;-;0.0;0.0;1.0;00:00:05:375;-;-;-;-;-;-;-;-
226461.5;21:41:06:706;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;680.5;267.2;728.5;278.6;-;0.0;0.0;1.0;00:00:05:417;-;-;-;-;-;-;-;-
226494.7;21:41:06:739;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.2;266.3;731.9;277.1;-;0.0;0.0;1.0;00:00:05:458;-;-;-;-;-;-;-;-
226528.1;21:41:06:773;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.4;265.8;730.8;277.6;-;0.0;0.0;1.0;00:00:05:458;-;-;-;-;-;-;-;-
226561.3;21:41:06:806;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.2;267.0;730.8;279.7;-;0.0;0.0;1.0;00:00:05:500;-;-;-;-;-;-;-;-
226594.8;21:41:06:839;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.9;264.7;733.8;276.2;-;0.0;0.0;1.0;00:00:05:542;-;-;-;-;-;-;-;-
226628.1;21:41:06:873;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.6;265.6;732.9;276.2;-;0.0;0.0;1.0;00:00:05:583;-;-;-;-;-;-;-;-
226661.2;21:41:06:906;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.3;266.9;731.4;278.4;-;0.0;0.0;1.0;00:00:05:625;-;-;-;-;-;-;-;-
226694.4;21:41:06:939;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.8;267.1;732.2;278.9;-;0.0;0.0;1.0;00:00:05:667;-;-;-;-;-;-;-;-
226727.7;21:41:06:972;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.6;266.4;732.7;278.5;-;0.0;0.0;1.0;00:00:05:667;-;-;-;-;-;-;-;-
226761.1;21:41:07:006;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;267.3;731.1;279.8;-;0.0;0.0;1.0;00:00:05:708;-;-;-;-;-;-;-;-
226794.3;21:41:07:039;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.6;267.4;731.8;278.9;-;0.0;0.0;1.0;00:00:05:750;-;-;-;-;-;-;-;-
226827.5;21:41:07:072;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;267.0;732.6;279.7;-;0.0;0.0;1.0;00:00:05:792;-;-;-;-;-;-;-;-
226860.7;21:41:07:105;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.2;267.0;731.6;280.1;-;0.0;0.0;1.0;00:00:05:833;-;-;-;-;-;-;-;-
226894.0;21:41:07:139;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.0;267.3;730.2;279.5;-;0.0;0.0;1.0;00:00:05:875;-;-;-;-;-;-;-;-
226927.5;21:41:07:172;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.5;268.0;732.0;279.9;-;0.0;0.0;1.0;00:00:05:875;-;-;-;-;-;-;-;-
226960.6;21:41:07:205;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.3;266.9;735.5;278.8;-;0.0;0.0;1.0;00:00:05:917;-;-;-;-;-;-;-;-
226993.8;21:41:07:238;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.6;266.6;734.2;279.4;-;0.0;0.0;1.0;00:00:05:917;-;-;-;-;-;-;-;-
227027.1;21:41:07:272;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.2;265.3;733.1;277.5;-;0.0;0.0;1.0;00:00:05:958;-;-;-;-;-;-;-;-
227060.5;21:41:07:305;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.5;264.9;732.7;277.3;-;0.0;0.0;1.0;00:00:06:000;-;-;-;-;-;-;-;-
227093.8;21:41:07:338;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.5;264.8;732.6;278.2;-;0.0;0.0;1.0;00:00:06:042;-;-;-;-;-;-;-;-
227127.0;21:41:07:372;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.4;265.1;732.2;276.1;-;0.0;0.0;1.0;00:00:06:083;-;-;-;-;-;-;-;-
227160.4;21:41:07:405;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.9;263.0;734.8;274.5;-;0.0;0.0;1.0;00:00:06:125;-;-;-;-;-;-;-;-
227193.5;21:41:07:438;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.9;264.8;732.5;277.4;-;0.0;0.0;1.0;00:00:06:125;-;-;-;-;-;-;-;-
227226.9;21:41:07:471;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;681.8;266.2;731.5;276.7;-;0.0;0.0;1.0;00:00:06:167;-;-;-;-;-;-;-;-
227260.1;21:41:07:505;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.4;266.6;732.7;278.8;-;0.0;0.0;1.0;00:00:06:208;-;-;-;-;-;-;-;-
227293.3;21:41:07:538;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.4;265.2;733.8;275.3;-;0.0;0.0;1.0;00:00:06:250;-;-;-;-;-;-;-;-
227326.6;21:41:07:571;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.7;267.0;731.7;277.5;-;0.0;0.0;1.0;00:00:06:292;-;-;-;-;-;-;-;-
227359.9;21:41:07:604;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.5;268.3;730.4;278.7;-;0.0;0.0;1.0;00:00:06:292;-;-;-;-;-;-;-;-
227393.3;21:41:07:638;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.5;265.8;733.1;276.4;-;0.0;0.0;1.0;00:00:06:333;-;-;-;-;-;-;-;-
227426.6;21:41:07:671;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.2;267.2;731.9;279.6;-;0.0;0.0;1.0;00:00:06:375;-;-;-;-;-;-;-;-
227459.8;21:41:07:704;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.4;266.3;732.2;275.7;-;0.0;0.0;1.0;00:00:06:417;-;-;-;-;-;-;-;-
227493.1;21:41:07:738;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;681.8;266.9;730.7;277.4;-;0.0;0.0;1.0;00:00:06:458;-;-;-;-;-;-;-;-
227526.2;21:41:07:771;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.6;267.8;731.9;278.1;-;0.0;0.0;1.0;00:00:06:500;-;-;-;-;-;-;-;-
227559.6;21:41:07:804;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.3;267.7;733.0;278.6;-;0.0;0.0;1.0;00:00:06:542;-;-;-;-;-;-;-;-
227593.0;21:41:07:837;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;683.5;267.8;732.3;278.3;-;0.0;0.0;1.0;00:00:06:542;-;-;-;-;-;-;-;-
227626.1;21:41:07:871;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.1;267.3;732.7;278.6;-;0.0;0.0;1.0;00:00:06:542;-;-;-;-;-;-;-;-
227659.3;21:41:07:904;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;682.7;267.4;730.1;279.0;-;0.0;0.0;1.0;00:00:06:625;-;-;-;-;-;-;-;-
227692.7;21:41:07:937;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.8;267.0;734.2;279.0;-;0.0;0.0;1.0;00:00:06:625;-;-;-;-;-;-;-;-
227726.1;21:41:07:971;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.5;684.9;264.9;733.5;276.7;-;0.0;0.0;1.0;00:00:06:667;-;-;-;-;-;-;-;-
227759.3;21:41:08:004;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.6;684.6;265.9;733.6;276.9;-;0.0;0.0;1.0;00:00:06:708;-;-;-;-;-;-;-;-
227792.6;21:41:08:037;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;3;4.5;684.9;265.3;733.0;276.1;-;0.0;0.0;1.0;00:00:06:750;-;-;-;-;-;-;-;-
227825.8;21:41:08:070;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;-;-;4.6;684.1;262.8;733.9;274.4;-;0.0;0.0;1.0;00:00:06:792;-;-;-;-;-;-;-;-
227859.0;21:41:08:104;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.6;684.2;263.8;734.9;274.7;-;0.0;0.0;1.0;00:00:06:792;-;-;-;-;-;-;-;-
227892.4;21:41:08:137;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.6;685.6;264.4;734.8;274.1;-;0.0;0.0;1.0;00:00:06:875;-;-;-;-;-;-;-;-
227925.6;21:41:08:170;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.5;684.2;263.0;733.5;272.7;-;0.0;0.0;1.0;00:00:06:875;-;-;-;-;-;-;-;-
227958.9;21:41:08:203;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.3;690.8;287.1;749.5;308.8;-;0.0;0.0;1.0;00:00:06:917;-;-;-;-;-;-;-;-
227992.1;21:41:08:237;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;0.0;675.7;353.9;0.0;0.0;-;0.0;0.0;0.0;00:00:06:958;-;-;-;-;-;-;-;-
228025.3;21:41:08:270;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;0.0;672.0;342.6;0.0;0.0;-;0.0;0.0;0.0;00:00:07:000;-;-;-;-;-;-;-;-
228058.7;21:41:08:303;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;2.0;675.6;408.3;733.6;392.3;-;0.0;-0.1;1.0;00:00:07:042;-;-;-;-;-;-;-;-
228092.1;21:41:08:337;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.3;685.2;254.0;742.2;271.3;-;0.0;0.0;1.0;00:00:07:042;-;-;-;-;-;-;-;-
228125.3;21:41:08:370;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.6;682.7;249.6;736.7;258.4;-;0.0;0.0;1.0;00:00:07:083;-;-;-;-;-;-;-;-
228158.4;21:41:08:403;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.5;680.4;254.6;734.4;265.4;-;0.0;0.0;1.0;00:00:07:125;-;-;-;-;-;-;-;-
228191.7;21:41:08:436;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;1;4.4;683.1;256.0;735.6;266.6;-;0.0;0.0;1.0;00:00:07:125;-;-;-;-;-;-;-;-
228225.2;21:41:08:470;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.4;681.6;256.7;733.7;267.5;-;0.0;0.0;1.0;00:00:07:167;-;-;-;-;-;-;-;-
228258.4;21:41:08:503;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;680.1;257.7;730.2;268.3;-;0.0;0.0;1.0;00:00:07:167;-;-;-;-;-;-;-;-
228291.7;21:41:08:536;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;680.3;256.2;730.9;266.9;-;0.0;0.0;1.0;00:00:07:250;-;-;-;-;-;-;-;-
228324.8;21:41:08:569;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;678.6;258.0;728.1;268.7;-;0.0;0.0;1.0;00:00:07:292;-;-;-;-;-;-;-;-
228358.0;21:41:08:603;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;679.3;258.3;729.6;268.1;-;0.0;0.0;1.0;00:00:07:333;-;-;-;-;-;-;-;-
228391.6;21:41:08:636;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;680.9;257.7;732.3;267.9;-;0.0;0.0;1.0;00:00:07:375;-;-;-;-;-;-;-;-
228424.7;21:41:08:669;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;680.2;257.1;730.3;267.3;-;0.0;0.0;1.0;00:00:07:375;-;-;-;-;-;-;-;-
228457.9;21:41:08:702;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.6;679.2;258.1;730.6;268.2;-;0.0;0.0;1.0;00:00:07:417;-;-;-;-;-;-;-;-
228491.2;21:41:08:736;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.6;677.1;259.3;727.0;269.9;-;0.0;0.0;1.0;00:00:07:458;-;-;-;-;-;-;-;-
228524.6;21:41:08:769;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.6;678.0;260.8;727.3;271.7;-;0.0;0.0;1.0;00:00:07:458;-;-;-;-;-;-;-;-
228557.9;21:41:08:802;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;4;4.5;677.2;260.7;727.7;271.3;-;0.0;0.0;1.0;00:00:07:500;-;-;-;-;-;-;-;-
